stamp;x;y;z
07/11/2020 12.29.53;-3,643975;-7,1227503;6,135142
07/11/2020 12.29.53;-3,7301662;-7,111976;6,0501475
07/11/2020 12.29.53;-3,0430303;-7,285556;6,4846954
07/11/2020 12.29.53;-3,2632968;-7,60997;7,015011
07/11/2020 12.29.53;-3,4261026;-7,135918;6,55293
07/11/2020 12.29.53;-4,3358994;-6,4404025;6,2728086
07/11/2020 12.29.53;-3,3243492;-6,525397;6,573281
07/11/2020 12.29.53;-3,2010477;-6,7241154;7,147889
07/11/2020 12.29.53;-3,4751837;-6,8569937;7,1550717
07/11/2020 12.29.53;-4,0138793;-6,8282633;6,2285156
07/11/2020 12.29.53;-3,6020765;-6,992266;6,26802
07/11/2020 12.29.53;-3,0430303;-7,0784574;6,977901
07/11/2020 12.29.53;-3,1172507;-7,6375036;6,467936
07/11/2020 12.29.53;-4,000711;-7,2664022;6,2249246
07/11/2020 12.29.53;-3,5458126;-6,980295;5,946
07/11/2020 12.29.53;-2,5462334;-7,240066;6,6606693
07/11/2020 12.29.53;-3,180697;-7,418434;6,6175733
07/11/2020 12.29.53;-3,4955344;-7,351396;5,29358
07/11/2020 12.29.53;-3,630807;-7,8062944;5,6335564
07/11/2020 12.29.53;-2,3259668;-7,457938;5,861006
07/11/2020 12.29.53;-2,8107927;-8,492233;6,2225304
07/11/2020 12.29.53;-3,7301662;-7,7584105;5,7784057
07/11/2020 12.29.53;-3,5972881;-6,513426;5,9029045
07/11/2020 12.29.53;-2,873042;-7,049727;7,098808
07/11/2020 12.29.53;-3,1794999;-6,5696893;7,0066314
07/11/2020 12.29.53;-3,681085;-7,231686;6,7708025
07/11/2020 12.29.53;-3,5805287;-7,0928226;5,7041855
07/11/2020 12.29.53;-2,7162218;-7,6746135;6,839037
07/11/2020 12.29.53;-3,2034419;-7,93199;6,542156
07/11/2020 12.29.53;-3,5170822;-7,9116397;6,405687
07/11/2020 12.29.53;-3,6104562;-6,1064115;5,6886234
07/11/2020 12.29.53;-2,9700072;-7,0724716;6,789956
07/11/2020 12.29.53;-3,4081461;-6,5469446;7,404069
07/11/2020 12.29.53;-3,4680011;-6,5804634;6,5696893
07/11/2020 12.29.53;-4,2341456;-6,8486137;6,1519012
07/11/2020 12.29.53;-2,6408045;-6,740875;6,1327477
07/11/2020 12.29.53;-2,9640217;-8,34499;6,3063273
07/11/2020 12.29.53;-4,3957543;-8,309077;6,2740054
07/11/2020 12.29.53;-3,169923;-6,5002575;4,8973393
07/11/2020 12.29.53;-2,8407204;-7,326257;6,7839704
07/11/2020 12.29.53;-3,1411927;-7,1945763;6,7133417
07/11/2020 12.29.53;-4,1144357;-7,2484455;5,910087
07/11/2020 12.29.53;-3,8055837;-7,169437;6,063316
07/11/2020 12.29.53;-2,5941176;-7,73806;6,289568
07/11/2020 12.29.53;-2,9496565;-8,26239;6,1076083
07/11/2020 12.29.53;-3,726575;-7,7919292;6,244078
07/11/2020 12.29.53;-2,7928362;-6,7384806;5,389348
07/11/2020 12.29.53;-2,846706;-7,7308774;6,7708025
07/11/2020 12.29.53;-3,3722332;-7,398083;6,787562
07/11/2020 12.29.53;-3,5649664;-6,777985;5,771223
07/11/2020 12.29.53;-3,8953662;-7,52737;6,0800753
07/11/2020 12.29.53;-2,837129;-7,2460513;6,6726403
07/11/2020 12.29.53;-2,8933928;-7,3849154;6,597223
07/11/2020 12.29.53;-3,8355112;-7,20535;6,8522053
07/11/2020 12.29.53;-3,9516299;-5,6120086;5,7640405
07/11/2020 12.29.53;-2,943671;-6,991069;6,8318543
07/11/2020 12.29.53;-3,192668;-7,345411;7,2065473
07/11/2020 12.29.53;-3,7014358;-7,1514807;6,375759
07/11/2020 12.29.53;-3,5326445;-7,6015906;5,5401826
07/11/2020 12.29.53;-2,8191724;-7,9702973;6,385336
07/11/2020 12.29.53;-2,7473464;-8,49343;6,159084
07/11/2020 12.29.53;-3,2333694;-7,9068513;6,075287
07/11/2020 12.29.53;-3,5649664;-6,8127007;5,8215013
07/11/2020 12.29.53;-2,7353754;-7,00304;6,6067996
07/11/2020 12.29.53;-3,4644098;-7,0904284;7,2484455
07/11/2020 12.29.53;-3,58412;-6,766014;6,4499793
07/11/2020 12.29.53;-4,083311;-7,2580223;5,997475
07/11/2020 12.29.53;-3,0490158;-6,9527617;6,551733
07/11/2020 12.29.53;-3,1387985;-7,4375877;7,0844426
07/11/2020 12.29.53;-3,594894;-7,1059904;6,8665705
07/11/2020 12.29.53;-4,214992;-6,0585275;6,3111157
07/11/2020 12.29.53;-2,9137435;-6,659472;6,6534867
07/11/2020 12.29.53;-3,4799721;-6,931214;7,2831616
07/11/2020 12.29.53;-3,667917;-6,7360864;6,481104
07/11/2020 12.29.53;-3,7936125;-7,3346367;5,9902925
07/11/2020 12.29.53;-2,8107927;-7,410054;6,278794
07/11/2020 12.29.53;-2,718616;-8,285135;6,271611
07/11/2020 12.29.53;-2,873042;-8,402451;6,0645127
07/11/2020 12.29.53;-3,642778;-7,001843;5,603629
07/11/2020 12.29.53;-2,3798366;-7,607576;6,0645127
07/11/2020 12.29.53;-3,1352072;-7,654263;7,047333
07/11/2020 12.29.53;-3,4955344;-6,9360023;6,1542954
07/11/2020 12.29.53;-4,027047;-7,3047094;6,101623
07/11/2020 12.29.53;-2,8335378;-6,9120603;6,0968347
07/11/2020 12.29.53;-2,6994624;-7,835025;6,6630635
07/11/2020 12.29.53;-3,2393548;-7,868544;6,503849
07/11/2020 12.29.53;-3,7193923;-6,7827735;5,699397
07/11/2020 12.29.53;-2,529474;-7,041347;6,319495
07/11/2020 12.29.53;-3,2381577;-7,1275387;7,1909847
07/11/2020 12.29.53;-3,560178;-6,769605;6,31351
07/11/2020 12.29.53;-3,9839516;-7,237672;5,5748987
07/11/2020 12.29.53;-3,0119057;-7,043741;6,283582
07/11/2020 12.29.53;-2,7126305;-7,836222;6,6774287
07/11/2020 12.29.53;-3,264494;-8,064868;6,4858923
07/11/2020 12.29.53;-3,9133227;-6,3123126;6,1076083
07/11/2020 12.29.53;-2,8443117;-7,0006456;5,995081
07/11/2020 12.29.53;-3,120842;-7,2580223;6,8198833
07/11/2020 12.29.53;-3,2824504;-7,1526775;6,9719152
07/11/2020 12.29.53;-3,8019924;-7,098808;5,5844755
07/11/2020 12.29.53;-3,0909145;-7,001843;5,7664347
07/11/2020 12.29.53;-2,5845408;-7,9008656;6,5804634
07/11/2020 12.29.53;-2,8658595;-8,380903;6,5110316
07/11/2020 12.29.53;-4,1252093;-7,037756;5,9519854
07/11/2020 12.29.53;-2,566584;-7,0712748;5,5401826
07/11/2020 12.29.53;-3,3530796;-7,382521;7,2927384
07/11/2020 12.29.53;-3,0657754;-7,0700774;6,5218053
07/11/2020 12.29.53;-3,2034419;-7,2664022;6,7648168
07/11/2020 12.29.53;-2,847903;-7,3873096;6,1746464
07/11/2020 12.29.53;-3,0059202;-7,5800424;6,585252
07/11/2020 12.29.53;-2,553416;-7,615956;5,777209
07/11/2020 12.29.53;-3,4680011;-8,024167;5,705383
07/11/2020 12.29.53;-2,7581203;-7,764396;5,8705826
07/11/2020 12.29.53;-3,0131028;-7,7727757;6,587646
07/11/2020 12.29.53;-3,0789435;-7,121553;6,2632318
07/11/2020 12.29.53;-2,8526914;-7,141904;6,872556
07/11/2020 12.29.53;-3,0310593;-7,038953;6,5696893
07/11/2020 12.29.53;-3,0873232;-6,9491706;6,5505357
07/11/2020 12.29.53;-3,0885203;-7,043741;6,7612257
07/11/2020 12.29.53;-3,8127663;-6,896498;6,573281
07/11/2020 12.29.53;-3,6870706;-6,956353;5,801151
07/11/2020 12.29.53;-3,2357635;-7,3442135;6,6056023
07/11/2020 12.29.53;-3,180697;-7,7572136;6,6726403
07/11/2020 12.29.53;-2,9987376;-7,007828;6,4882865
07/11/2020 12.29.53;-4,188656;-7,019799;6,3805475
07/11/2020 12.29.53;-3,3566709;-6,6905966;6,3446345
07/11/2020 12.29.53;-2,9975405;-6,96593;7,157466
07/11/2020 12.29.53;-3,2202013;-6,8809357;6,945579
07/11/2020 12.29.53;-3,8259344;-7,291541;5,5365915
07/11/2020 12.29.53;-3,2956185;-7,337031;6,191406
07/11/2020 12.29.53;-2,3403323;-7,878121;5,729325
07/11/2020 12.29.53;-2,801216;-8,512584;6,0202203
07/11/2020 12.29.53;-3,9396589;-7,8996687;6,0285997
07/11/2020 12.29.53;-3,2070332;-6,8809357;5,9759274
07/11/2020 12.29.53;-3,1603463;-6,3925185;6,839037
07/11/2020 12.29.53;-3,5063083;-6,633136;7,3549876
07/11/2020 12.29.53;-3,894169;-7,091625;5,827487
07/11/2020 12.29.53;-3,9851487;-7,4327993;6,4128695
07/11/2020 12.29.53;-2,7257986;-7,382521;6,531382
07/11/2020 12.29.53;-2,9735985;-7,553706;6,6774287
07/11/2020 12.29.53;-4,3059716;-6,7863646;6,1530986
07/11/2020 12.29.53;-3,6367924;-6,5481415;6,211756
07/11/2020 12.29.53;-3,074155;-6,495469;6,969521
07/11/2020 12.29.53;-3,489549;-6,9108634;7,1670427
07/11/2020 12.29.53;-3,7600937;-7,111976;6,0345855
07/11/2020 12.29.53;-3,311181;-7,2927384;6,457162
07/11/2020 12.29.53;-2,6599581;-7,132327;6,519411
07/11/2020 12.29.53;-3,2321723;-7,6650367;7,019799
07/11/2020 12.29.53;-3,8738184;-6,8569937;6,4499793
07/11/2020 12.29.53;-3,429694;-6,3566055;6,0716953
07/11/2020 12.29.53;-3,0992942;-7,177817;7,0724716
07/11/2020 12.29.53;-3,4620156;-6,853402;7,1526775
07/11/2020 12.29.53;-3,489549;-7,1263413;5,884948
07/11/2020 12.29.53;-3,4608185;-7,5908165;6,179435
07/11/2020 12.29.53;-2,6132712;-7,5189905;6,1746464
07/11/2020 12.29.53;-2,885013;-8,115147;6,2524576
07/11/2020 12.29.53;-3,8630445;-7,465121;6,265626
07/11/2020 12.29.53;-3,5218706;-6,540959;5,5617304
07/11/2020 12.29.53;-2,767697;-7,4627266;7,2927384
07/11/2020 12.29.53;-3,1998506;-6,943185;6,853402
07/11/2020 12.29.53;-3,764882;-6,9850836;6,045359
07/11/2020 12.29.53;-4,2425256;-7,0593038;5,997475
07/11/2020 12.29.53;-2,8431146;-6,625953;6,5708866
07/11/2020 12.29.53;-3,4033577;-7,327454;7,7105265
07/11/2020 12.29.53;-4,06296;-6,695385;6,897695
07/11/2020 12.29.53;-4,3059716;-5,555745;6,2763996
07/11/2020 12.29.53;-2,859874;-6,477513;7,147889
07/11/2020 12.29.53;-3,5063083;-7,001843;7,511808
07/11/2020 12.29.53;-3,4931402;-6,8545995;6,3362546
07/11/2020 12.29.53;-3,7708676;-7,358579;5,9639564
07/11/2020 12.29.53;-2,825158;-7,1502833;6,2009826
07/11/2020 12.29.53;-2,705448;-7,9595237;6,742072
07/11/2020 12.29.53;-3,1040826;-7,669825;6,443994
07/11/2020 12.29.53;-3,6032736;-7,028179;6,0405707
07/11/2020 12.29.53;-3,1771057;-6,683414;5,895722
07/11/2020 12.29.53;-2,5234885;-7,8039002;6,8162923
07/11/2020 12.29.53;-3,2752678;-7,7332716;6,6726403
07/11/2020 12.29.53;-3,4823663;-6,9264255;6,0764837
07/11/2020 12.29.53;-3,7576995;-7,1023993;6,003461
07/11/2020 12.29.53;-3,064578;-6,6283474;6,621165
07/11/2020 12.29.53;-3,0657754;-7,445967;7,3442135
07/11/2020 12.29.53;-3,5218706;-7,201759;7,237672
07/11/2020 12.29.53;-4,158728;-6,4164605;6,4763155
07/11/2020 12.29.53;-2,9724014;-6,2991447;6,528988
07/11/2020 12.29.53;-3,3877954;-7,061698;7,381324
07/11/2020 12.29.53;-3,2668881;-7,00304;7,029376
07/11/2020 12.29.53;-3,2249897;-7,043741;6,326678
07/11/2020 12.29.53;-3,6140475;-7,3418193;5,896919
07/11/2020 12.29.53;-2,942474;-7,4950485;6,4008985
07/11/2020 12.29.53;-2,6300306;-7,7847466;6,4523735
07/11/2020 12.29.53;-3,1914709;-7,9726915;6,3003416
07/11/2020 12.29.53;-4,1024647;-6,9371996;6,3901243
07/11/2020 12.29.53;-2,9388826;-6,367379;6,0920463
07/11/2020 12.29.53;-3,1435869;-6,894104;7,5704656
07/11/2020 12.29.53;-3,289633;-6,4751186;6,9958572
07/11/2020 12.29.53;-3,843891;-7,0066314;6,041768
07/11/2020 12.29.53;-3,5362358;-7,2149267;6,2261214
07/11/2020 12.29.53;-2,396596;-7,550115;6,2979474
07/11/2020 12.29.53;-2,8754363;-7,905654;6,4427967
07/11/2020 12.29.53;-3,8498764;-7,61835;6,215348
07/11/2020 12.29.53;-3,0334535;-6,941988;5,647922
07/11/2020 12.29.53;-2,7246015;-7,657854;6,6654577
07/11/2020 12.29.53;-2,8502972;-7,643489;6,329072
07/11/2020 12.29.53;-3,2429461;-7,4028716;5,7760115
07/11/2020 12.29.53;-3,4572272;-7,7488337;5,614403
07/11/2020 12.29.53;-2,3391352;-8,0445175;5,932832
07/11/2020 12.29.53;-2,755726;-8,591593;6,0968347
07/11/2020 12.29.53;-3,1902738;-8,028955;5,979519
07/11/2020 12.29.53;-3,4093432;-6,799533;5,6407394
07/11/2020 12.29.53;-2,9149406;-7,007828;6,941988
07/11/2020 12.29.53;-3,3734303;-6,7708025;7,4004774
07/11/2020 12.29.53;-3,1136594;-6,5708866;6,59004
07/11/2020 12.29.53;-4,19105;-7,098808;6,3218894
07/11/2020 12.29.53;-2,9831753;-6,63553;6,4966664
07/11/2020 12.29.53;-3,095703;-7,750031;7,1502833
07/11/2020 12.29.53;-3,0346506;-7,41604;6,242881
07/11/2020 12.29.53;-3,8379054;-7,1023993;6,2859764
07/11/2020 12.29.53;-2,5965118;-6,8809357;5,9783216
07/11/2020 12.29.53;-3,0418332;-7,880515;6,691794
07/11/2020 12.29.53;-3,0597897;-7,908048;6,7648168
07/11/2020 12.29.53;-3,3399115;-7,52737;5,471948
07/11/2020 12.29.53;-3,0370448;-7,299921;6,155493
07/11/2020 12.29.53;-2,3822308;-7,357382;6,8557963
07/11/2020 12.29.53;-3,0945058;-7,7727757;6,9048777
07/11/2020 12.29.53;-4,5741224;-7,007828;6,752846
07/11/2020 12.29.53;-3,1783028;-6,295553;6,194997
07/11/2020 12.29.53;-3,1028855;-6,3482256;7,2065473
07/11/2020 12.29.53;-3,4464533;-6,315904;7,538144
07/11/2020 12.29.53;-3,881001;-6,787562;6,43322
07/11/2020 12.29.53;-3,6367924;-6,991069;6,6846113
07/11/2020 12.29.53;-2,468422;-6,9120603;6,3793507
07/11/2020 12.29.53;-2,8407204;-7,843405;6,4344172
07/11/2020 12.29.53;-3,669114;-7,8972745;6,733692
07/11/2020 12.29.53;-2,9747956;-6,727707;5,16549
07/11/2020 12.29.53;-2,5905263;-7,824251;6,7480574
07/11/2020 12.29.53;-2,8898015;-7,619547;6,4104753
07/11/2020 12.29.53;-3,2848446;-7,255628;6,129156
07/11/2020 12.29.53;-3,5901055;-7,577648;6,2464724
07/11/2020 12.29.53;-2,8574798;-6,930017;6,4787097
07/11/2020 12.29.53;-2,9819782;-7,2580223;7,029376
07/11/2020 12.29.53;-3,4500446;-7,0090256;7,016208
07/11/2020 12.29.53;-4,143166;-6,2129536;6,3913217
07/11/2020 12.29.53;-2,574964;-6,679823;6,5864487
07/11/2020 12.29.53;-3,2561142;-7,0126166;7,201759
07/11/2020 12.29.53;-3,0430303;-6,8067155;6,408081
07/11/2020 12.29.53;-3,892972;-7,9008656;5,793968
07/11/2020 12.29.53;-2,4157495;-7,73806;5,5605335
07/11/2020 12.29.53;-2,360683;-8,659827;5,723339
07/11/2020 12.29.53;-2,7246015;-8,459911;5,705383
07/11/2020 12.29.53;-3,311181;-7,302315;5,153519
07/11/2020 12.29.53;-2,2529438;-7,9343843;5,554548
07/11/2020 12.29.53;-2,5689783;-8,508993;6,25964
07/11/2020 12.29.53;-2,72939;-7,881712;5,8909335
07/11/2020 12.29.53;-3,2740707;-7,2448545;5,1690817
07/11/2020 12.29.53;-2,8766334;-7,6003933;6,2249246
07/11/2020 12.29.53;-2,7688942;-8,1079645;6,3230867
07/11/2020 12.29.53;-3,0131028;-8,133103;6,4344172
07/11/2020 12.29.53;-3,5745432;-6,9970546;5,9483943
07/11/2020 12.29.53;-2,8814218;-6,7372837;6,019023
07/11/2020 12.29.53;-3,0119057;-7,583634;7,277176
07/11/2020 12.29.53;-3,2142158;-7,2867527;6,409278
07/11/2020 12.29.53;-3,596091;-7,4256167;5,591658
07/11/2020 12.29.53;-3,0238767;-7,1849995;5,819107
07/11/2020 12.29.53;-2,705448;-8,269572;6,4463882
07/11/2020 12.29.53;-2,823961;-7,905654;6,339846
07/11/2020 12.29.53;-4,1814733;-7,017405;5,9603653
07/11/2020 12.29.53;-3,0095115;-6,56131;5,895722
07/11/2020 12.29.53;-2,8634653;-7,3777328;7,017405
07/11/2020 12.29.53;-3,1280246;-7,4256167;6,813898
07/11/2020 12.29.53;-3,9324763;-7,550115;5,675455
07/11/2020 12.29.53;-3,1771057;-7,445967;6,089652
07/11/2020 12.29.53;-2,657564;-7,442376;6,393716
07/11/2020 12.29.53;-3,3734303;-7,608773;6,8330517
07/11/2020 12.29.53;-3,6703112;-6,811504;6,667852
07/11/2020 12.29.53;-3,4105403;-6,0441623;6,4128695
07/11/2020 12.29.53;-3,1160536;-6,5206084;7,1849995
07/11/2020 12.29.53;-3,3674448;-6,76362;7,457938
07/11/2020 12.29.53;-3,3542767;-6,871359;6,6415157
07/11/2020 12.29.53;-3,6631286;-7,265205;6,1650696
07/11/2020 12.29.53;-2,6204538;-7,237672;6,0046577
07/11/2020 12.29.53;-2,4492683;-8,415619;6,2847795
07/11/2020 12.29.53;-2,8383262;-8,506598;5,865794
07/11/2020 12.29.53;-3,502717;-7,513005;5,309142
07/11/2020 12.29.53;-2,5306711;-7,289147;6,027403
07/11/2020 12.29.53;-3,0262709;-6,8402343;6,7504516
07/11/2020 12.29.53;-3,3267434;-6,579266;6,657078
07/11/2020 12.29.53;-3,9719806;-7,675811;6,0489507
07/11/2020 12.29.53;-3,0573955;-7,3202715;6,4667387
07/11/2020 12.29.53;-2,6755204;-7,8446016;6,4427967
07/11/2020 12.29.53;-2,954445;-8,031349;6,319495
07/11/2020 12.29.53;-3,918111;-7,0952168;6,114791
07/11/2020 12.29.53;-2,9700072;-6,6163764;6,3865333
07/11/2020 12.29.53;-3,1723173;-6,969521;7,5944076
07/11/2020 12.29.53;-3,2609026;-6,2225304;7,2544312
07/11/2020 12.29.53;-3,9947255;-6,59004;6,6067996
07/11/2020 12.29.53;-4,3418846;-7,049727;7,0449386
07/11/2020 12.29.53;-2,3259668;-6,9371996;6,5708866
07/11/2020 12.29.53;-2,8886044;-7,4986396;6,8127007
07/11/2020 12.29.53;-3,90614;-7,429208;6,257246
07/11/2020 12.29.53;-3,4033577;-6,6965823;5,8945246
07/11/2020 12.29.53;-2,4420857;-7,60997;6,8198833
07/11/2020 12.29.53;-2,992752;-7,216124;6,381745
07/11/2020 12.29.53;-3,21661;-7,2268977;5,955577
07/11/2020 12.29.53;-3,9863458;-7,60997;5,861006
07/11/2020 12.29.53;-2,9053638;-7,479486;6,655881
07/11/2020 12.29.53;-2,7329812;-7,72968;6,647501
07/11/2020 12.29.53;-3,3554738;-6,8653736;6,3601966
07/11/2020 12.29.53;-3,7720647;-6,64391;6,5744777
07/11/2020 12.29.53;-3,0071173;-6,506243;7,0581064
07/11/2020 12.29.53;-3,241749;-6,4978633;7,393295
07/11/2020 12.29.53;-3,477578;-6,453571;6,6726403
07/11/2020 12.29.53;-3,8139634;-7,091625;6,4427967
07/11/2020 12.29.53;-2,4372973;-7,297527;6,2261214
07/11/2020 12.29.53;-2,7389667;-8,692149;6,4404025
07/11/2020 12.29.53;-2,883816;-8,052897;5,6347537
07/11/2020 12.29.53;-3,3147724;-7,1885905;5,5365915
07/11/2020 12.29.53;-2,5689783;-7,868544;6,042965
07/11/2020 12.29.53;-2,693477;-7,8422074;6,7719994
07/11/2020 12.29.53;-2,777274;-7,1550717;6,143522
07/11/2020 12.29.53;-3,3315318;-7,5644803;4,9919105
07/11/2020 12.29.53;-2,7509377;-7,795521;5,746084
07/11/2020 12.29.53;-2,315193;-8,826224;5,9926867
07/11/2020 12.29.53;-2,4181437;-8,558074;5,434838
07/11/2020 12.29.53;-3,2740707;-7,9367785;5,5497594
07/11/2020 12.29.53;-2,9017725;-7,386112;5,3594203
07/11/2020 12.29.53;-2,3391352;-7,884106;6,3242836
07/11/2020 12.29.53;-2,8862102;-7,5094137;6,549339
07/11/2020 12.29.53;-3,0490158;-7,2101383;5,7760115
07/11/2020 12.29.53;-3,5649664;-7,751228;5,9412117
07/11/2020 12.29.53;-2,6001031;-7,589619;6,229713
07/11/2020 12.29.53;-2,610877;-8,145074;6,5002575
07/11/2020 12.29.53;-2,9987376;-7,86615;5,979519
07/11/2020 12.29.53;-3,762488;-7,165846;6,0501475
07/11/2020 12.29.53;-3,2429461;-7,0904284;6,277597
07/11/2020 12.29.53;-2,9221232;-7,1083846;7,3765354
07/11/2020 12.29.53;-3,2010477;-6,39611;7,0581064
07/11/2020 12.29.53;-3,2872388;-7,0461354;6,1195793
07/11/2020 12.29.53;-3,4165258;-7,5213847;6,1207767
07/11/2020 12.29.53;-2,6431987;-7,6889787;6,0238113
07/11/2020 12.29.53;-2,885013;-8,559271;6,4882865
07/11/2020 12.29.53;-2,7030537;-7,615956;6,181829
07/11/2020 12.29.53;-3,7792473;-6,528988;6,078878
07/11/2020 12.29.53;-3,2070332;-6,432023;6,3745623
07/11/2020 12.29.53;-3,0250738;-7,089231;7,2221093
07/11/2020 12.29.53;-3,2441432;-7,041347;7,145495
07/11/2020 12.29.53;-3,3363202;-6,9946604;5,6910176
07/11/2020 12.29.53;-3,7421372;-7,6051817;6,1902084
07/11/2020 12.29.53;-2,5629928;-7,7464395;6,5002575
07/11/2020 12.29.53;-2,6874914;-7,739257;6,527791
07/11/2020 12.29.53;-3,0059202;-7,699753;6,669049
07/11/2020 12.29.53;-3,942053;-6,5505357;5,827487
07/11/2020 12.29.53;-2,7820623;-6,673837;6,477513
07/11/2020 12.29.53;-2,8993783;-7,4351935;6,9144545
07/11/2020 12.29.53;-3,1603463;-7,8469963;6,835446
07/11/2020 12.29.53;-3,1950622;-7,69257;4,995502
07/11/2020 12.29.53;-3,0466216;-7,7332716;6,0884547
07/11/2020 12.29.53;-2,3295584;-7,8888946;6,0118403
07/11/2020 12.29.53;-2,742558;-8,128315;6,367379
07/11/2020 12.29.53;-3,681085;-7,4112515;6,1758432
07/11/2020 12.29.53;-3,393781;-6,3769565;5,979519
07/11/2020 12.29.53;-2,7509377;-6,8809357;7,145495
07/11/2020 12.29.53;-3,2381577;-6,5984197;7,3059063
07/11/2020 12.29.53;-3,465607;-6,657078;6,503849
07/11/2020 12.29.53;-3,8391025;-7,3190746;6,47033
07/11/2020 12.29.53;-2,8933928;-6,991069;6,4978633
07/11/2020 12.29.53;-3,0250738;-7,515399;6,9886746
07/11/2020 12.29.53;-3,0059202;-7,183802;6,540959
07/11/2020 12.29.53;-3,371036;-7,217321;6,1195793
07/11/2020 12.29.53;-3,0214825;-6,817489;6,0381765
07/11/2020 12.29.53;-2,4157495;-7,2544312;6,564901
07/11/2020 12.29.53;-2,8550856;-7,727286;6,704962
07/11/2020 12.29.53;-3,3387144;-7,493851;5,949591
07/11/2020 12.29.53;-3,465607;-7,627927;5,777209
07/11/2020 12.29.53;-2,6599581;-7,2664022;6,469133
07/11/2020 12.29.53;-3,0190883;-7,6123643;7,019799
07/11/2020 12.29.53;-3,1531637;-7,1790137;6,6762314
07/11/2020 12.29.53;-3,74094;-6,685808;6,4416
07/11/2020 12.29.53;-3,4081461;-6,3302693;6,6522894
07/11/2020 12.29.53;-2,8060043;-6,908469;7,429208
07/11/2020 12.29.53;-3,2956185;-6,728904;7,1371155
07/11/2020 12.29.53;-3,5063083;-6,8569937;6,5708866
07/11/2020 12.29.53;-3,4009635;-7,129933;6,23091
07/11/2020 12.29.53;-2,8419175;-7,392098;6,671443
07/11/2020 12.29.53;-2,6312277;-8,198944;6,567295
07/11/2020 12.29.53;-3,0538042;-7,631518;6,245275
07/11/2020 12.29.53;-3,8510735;-7,0329676;5,957971
07/11/2020 12.29.53;-2,920926;-6,7731967;5,9783216
07/11/2020 12.29.53;-2,8119898;-7,15986;6,7612257
07/11/2020 12.29.53;-3,1160536;-7,3466077;6,941988
07/11/2020 12.29.53;-3,4715924;-7,69257;5,877765
07/11/2020 12.29.53;-3,1890767;-7,6410947;6,045359
07/11/2020 12.29.53;-2,6611552;-7,6590514;6,540959
07/11/2020 12.29.53;-2,80361;-7,848193;6,1890116
07/11/2020 12.29.53;-3,3913867;-7,2927384;6,123171
07/11/2020 12.29.53;-3,5482068;-6,70975;6,196194
07/11/2020 12.29.53;-2,5318682;-7,547721;6,5828576
07/11/2020 12.29.53;-2,858677;-7,630321;6,4427967
07/11/2020 12.29.53;-2,8993783;-7,654263;5,8346696
07/11/2020 12.29.53;-3,3758245;-8,087613;5,5605335
07/11/2020 12.29.53;-3,1519666;-7,6506715;6,4164605
07/11/2020 12.29.53;-2,348712;-7,1766195;6,0238113
07/11/2020 12.29.53;-3,0011318;-7,6829934;6,6247563
07/11/2020 12.29.53;-3,679888;-7,311892;6,1387334
07/11/2020 12.29.53;-3,393781;-6,8545995;5,886145
07/11/2020 12.29.53;-2,5115175;-7,73806;6,5708866
07/11/2020 12.29.53;-2,9257145;-7,630321;6,537368
07/11/2020 12.29.53;-3,1675289;-7,6410947;5,9998693
07/11/2020 12.29.53;-3,4261026;-7,553706;5,3725886
07/11/2020 12.29.53;-2,9628246;-7,4603324;5,843049
07/11/2020 12.29.53;-2,5103204;-8,328231;6,5241995
07/11/2020 12.29.53;-2,706645;-8,330625;6,054936
07/11/2020 12.29.53;-4,0019083;-7,6351094;5,6766524
07/11/2020 12.29.53;-3,2393548;-6,7145386;6,1076083
07/11/2020 12.29.53;-2,9592333;-7,1131735;7,2364745
07/11/2020 12.29.53;-3,1663318;-6,591237;7,2664022
07/11/2020 12.29.53;-3,5410242;-6,7851677;6,7025676
07/11/2020 12.29.53;-3,58412;-7,0581064;6,0860605
07/11/2020 12.29.53;-3,1759086;-7,404069;6,8641763
07/11/2020 12.29.53;-2,6755204;-7,961918;6,7013707
07/11/2020 12.29.53;-2,9113493;-7,577648;6,517017
07/11/2020 12.29.53;-3,834314;-6,787562;6,015432
07/11/2020 12.29.53;-3,539827;-6,669049;6,2045736
07/11/2020 12.29.53;-2,6240451;-6,9946604;7,4723034
07/11/2020 12.29.53;-3,2968156;-6,719327;7,1526775
07/11/2020 12.29.53;-3,5661635;-6,8486137;6,38773
07/11/2020 12.29.53;-4,143166;-6,8653736;6,3206925
07/11/2020 12.29.53;-2,682703;-6,7360864;6,5625067
07/11/2020 12.29.53;-3,120842;-8,008605;7,3166804
07/11/2020 12.29.53;-2,9628246;-7,3525934;6,3829417
07/11/2020 12.29.53;-4,1718965;-6,3697734;6,135142
07/11/2020 12.29.53;-3,478775;-6,399701;6,519411
07/11/2020 12.29.53;-2,9712043;-7,3059063;7,313089
07/11/2020 12.29.53;-3,0909145;-7,177817;6,6367273
07/11/2020 12.29.53;-3,4332852;-7,1155677;6,542156
07/11/2020 12.29.53;-3,5745432;-7,1706343;6,245275
07/11/2020 12.29.53;-2,8658595;-7,2448545;6,235698
07/11/2020 12.29.53;-2,9747956;-7,7560163;7,029376
07/11/2020 12.29.53;-3,004723;-7,6853876;6,56131
07/11/2020 12.29.53;-3,3854012;-6,9371996;6,1662664
07/11/2020 12.29.53;-3,5924997;-6,721721;6,4416
07/11/2020 12.29.53;-3,2034419;-6,6905966;7,1502833
